feature,cn_name,importance,rank,kept
DD20_START_BARS,回撤起点距事件日交易日数,0.0,348,False
DD20_VOL_BASELINE_RATIO,急跌窗口均量对前六十日均量比值,0.0,349,False
DELTA_A_10,"Delta(A,10)/(x+1)",0.0,350,False
DELTA_A_20,"Delta(A,20)/(x+1)",0.0,351,False
DELTA_A_3,"Delta(A,3)/(x+1)",0.0,352,False
DELTA_A_30,"Delta(A,30)/(x+1)",0.0,353,False
DELTA_A_5,"Delta(A,5)/(x+1)",0.0,354,False
DELTA_CF_10,"Delta(CF,10)/C̃",0.0,355,False
DELTA_CF_20,"Delta(CF,20)/C̃",0.0,356,False
DELTA_CF_3,"Delta(CF,3)/C̃",0.0,357,False
DELTA_CF_30,"Delta(CF,30)/C̃",0.0,358,False
DELTA_CF_5,"Delta(CF,5)/C̃",0.0,359,False
DELTA_CF_60,"Delta(CF,60)/C̃",0.0,360,False
DELTA_HIGH_10,"Delta(H̃,10)/C̃",0.0,361,False
DELTA_HIGH_20,"Delta(H̃,20)/C̃",0.0,362,False
DELTA_HIGH_3,"Delta(H̃,3)/C̃",0.0,363,False
DELTA_HIGH_30,"Delta(H̃,30)/C̃",0.0,364,False
DELTA_HIGH_5,"Delta(H̃,5)/C̃",0.0,365,False
DELTA_HLR_10,"Delta(H/L,10)",0.0,366,False
DELTA_HLR_20,"Delta(H/L,20)",0.0,367,False
DELTA_HLR_3,"Delta(H/L,3)",0.0,368,False
DELTA_HLR_30,"Delta(H/L,30)",0.0,369,False
DELTA_HLR_60,"Delta(H/L,60)",0.0,370,False
DELTA_LOGV_10,"Delta(log(V+1),10)",0.0,371,False
DELTA_LOGV_20,"Delta(log(V+1),20)",0.0,372,False
DELTA_LOGV_3,"Delta(log(V+1),3)",0.0,373,False
DELTA_LOGV_30,"Delta(log(V+1),30)",0.0,374,False
DELTA_LOGV_5,"Delta(log(V+1),5)",0.0,375,False
DELTA_LOGV_60,"Delta(log(V+1),60)",0.0,376,False
DELTA_LOW_10,"Delta(L̃,10)/C̃",0.0,377,False
DELTA_LOW_20,"Delta(L̃,20)/C̃",0.0,378,False
DELTA_LOW_3,"Delta(L̃,3)/C̃",0.0,379,False
DELTA_LOW_30,"Delta(L̃,30)/C̃",0.0,380,False
DELTA_LOW_5,"Delta(L̃,5)/C̃",0.0,381,False
DELTA_LOW_60,"Delta(L̃,60)/C̃",0.0,382,False
DELTA_OPEN_10,"Delta(Õ,10)/C̃",0.0,383,False
DELTA_OPEN_3,"Delta(Õ,3)/C̃",0.0,384,False
DELTA_OPEN_30,"Delta(Õ,30)/C̃",0.0,385,False
DELTA_RETID_10,"Delta(C/O-1,10)",0.0,386,False
DELTA_RETID_20,"Delta(C/O-1,20)",0.0,387,False
DELTA_RETID_3,"Delta(C/O-1,3)",0.0,388,False
DELTA_RETID_30,"Delta(C/O-1,30)",0.0,389,False
DELTA_RETID_5,"Delta(C/O-1,5)",0.0,390,False
DELTA_RETID_60,"Delta(C/O-1,60)",0.0,391,False
DELTA_RETON_10,"Delta(O/PC-1,10)",0.0,392,False
DELTA_RETON_20,"Delta(O/PC-1,20)",0.0,393,False
DELTA_RETON_30,"Delta(O/PC-1,30)",0.0,394,False
DELTA_RETON_5,"Delta(O/PC-1,5)",0.0,395,False
DELTA_RETON_60,"Delta(O/PC-1,60)",0.0,396,False
DELTA_R_10,"Delta(pct_chg/100,10)",0.0,397,False
DELTA_R_20,"Delta(pct_chg/100,20)",0.0,398,False
DELTA_R_30,"Delta(pct_chg/100,30)",0.0,399,False
DELTA_R_5,"Delta(pct_chg/100,5)",0.0,400,False
DELTA_R_60,"Delta(pct_chg/100,60)",0.0,401,False
DELTA_VWAP_10,"Delta(A/V,10)/C",0.0,402,False
DELTA_VWAP_20,"Delta(A/V,20)/C",0.0,403,False
DELTA_VWAP_3,"Delta(A/V,3)/C",0.0,404,False
DELTA_VWAP_30,"Delta(A/V,30)/C",0.0,405,False
DELTA_VWAP_5,"Delta(A/V,5)/C",0.0,406,False
DELTA_VWAP_60,"Delta(A/V,60)/C",0.0,407,False
DELTA_V_10,"Delta(V,10)/(x+1)",0.0,408,False
DELTA_V_20,"Delta(V,20)/(x+1)",0.0,409,False
DELTA_V_3,"Delta(V,3)/(x+1)",0.0,410,False
DELTA_V_30,"Delta(V,30)/(x+1)",0.0,411,False
DELTA_V_5,"Delta(V,5)/(x+1)",0.0,412,False
DELTA_V_60,"Delta(V,60)/(x+1)",0.0,413,False
DIF_DEA_GAP_CLOSE_NORM,事件日DIF对DEA开口收盘价归一,0.0,414,False
DIF_EVENT_CLOSE_NORM,事件日DIF收盘价归一水平,0.0,415,False
DIF_LIFT_PREV_CLOSE_NORM,前一对金叉DIF抬升幅度收盘价归一,0.0,416,False
DIF_LIFT_RATE_CLOSE_NORM,金叉DIF抬升速率收盘价归一,0.0,417,False
DIF_PREV2_CLOSE_NORM,远金叉DIF收盘价归一水平,0.0,418,False
DIST_HIGH60,"位置结构｜C~/Max(H~,60) (取 high 口径, 并入 drawdown_60)",0.0,419,False
DIST_LIMIT,"制度｜clip(pct_chg/limit_pct, -1, 1), 1=收涨停 (近似口径)",0.0,420,False
DIST_RESIST20,"位置结构｜(Max(H~,20)-C~)/C~",0.0,421,False
DIST_SUPPORT20,"位置结构｜(C~-Min(L~,20))/C~",0.0,422,False
DOJI,K线形态｜1[abs(C-O) < 0.1*(H-L)],0.0,423,False
DOWNLIMIT_UNSEALED,触跌停未封标记（撬板）,0.0,424,False
DOWNTOUCH_RECOVER,撬板回收幅度（收盘价与跌停价相对差）,0.0,425,False
DOWN_DAY_PCT10,K线形态｜10 日阴线 (C<O) 占比,0.0,426,False
DOWN_STREAK,K线形态｜T 日末连续 C<O 天数,0.0,427,False
DSR20,"波动结构｜Sum(min(R,0)^2,20)/Sum(R^2,20)",0.0,428,False
DVOL,"波动率｜Std(R,5)-Std(R,60)",0.0,429,False
EFF_RATIO10,"位置结构｜abs(C~-shift(C~,10))/Sum(abs(dC~),10) (Kaufman)",0.0,430,False
EMA_A_10,"EMA(A,10)/(x+1)",0.0,431,False
EMA_A_20,"EMA(A,20)/(x+1)",0.0,432,False
EMA_A_3,"EMA(A,3)/(x+1)",0.0,433,False
EMA_A_30,"EMA(A,30)/(x+1)",0.0,434,False
EMA_A_5,"EMA(A,5)/(x+1)",0.0,435,False
EMA_A_60,"EMA(A,60)/(x+1)",0.0,436,False
EMA_CF_10,"EMA(CF,10)/C̃",0.0,437,False
EMA_CF_20,"EMA(CF,20)/C̃",0.0,438,False
EMA_CF_3,"EMA(CF,3)/C̃",0.0,439,False
EMA_CF_30,"EMA(CF,30)/C̃",0.0,440,False
EMA_CF_5,"EMA(CF,5)/C̃",0.0,441,False
EMA_CF_60,"EMA(CF,60)/C̃",0.0,442,False
EMA_HIGH_10,"EMA(H̃,10)/C̃",0.0,443,False
EMA_HIGH_20,"EMA(H̃,20)/C̃",0.0,444,False
EMA_HIGH_3,"EMA(H̃,3)/C̃",0.0,445,False
EMA_HIGH_30,"EMA(H̃,30)/C̃",0.0,446,False
EMA_HIGH_5,"EMA(H̃,5)/C̃",0.0,447,False
EMA_HIGH_60,"EMA(H̃,60)/C̃",0.0,448,False
EMA_HLR_3,"EMA(H/L,3)",0.0,449,False
EMA_HLR_60,"EMA(H/L,60)",0.0,450,False
EMA_LOGV_10,"EMA(log(V+1),10)",0.0,451,False
EMA_LOGV_20,"EMA(log(V+1),20)",0.0,452,False
EMA_LOGV_3,"EMA(log(V+1),3)",0.0,453,False
EMA_LOGV_30,"EMA(log(V+1),30)",0.0,454,False
EMA_LOGV_60,"EMA(log(V+1),60)",0.0,455,False
EMA_LOW_10,"EMA(L̃,10)/C̃",0.0,456,False
EMA_LOW_20,"EMA(L̃,20)/C̃",0.0,457,False
EMA_LOW_3,"EMA(L̃,3)/C̃",0.0,458,False
EMA_LOW_30,"EMA(L̃,30)/C̃",0.0,459,False
EMA_LOW_5,"EMA(L̃,5)/C̃",0.0,460,False
EMA_OPEN_10,"EMA(Õ,10)/C̃",0.0,461,False
EMA_OPEN_20,"EMA(Õ,20)/C̃",0.0,462,False
EMA_OPEN_3,"EMA(Õ,3)/C̃",0.0,463,False
EMA_OPEN_30,"EMA(Õ,30)/C̃",0.0,464,False
EMA_OPEN_5,"EMA(Õ,5)/C̃",0.0,465,False
EMA_RETID_10,"EMA(C/O-1,10)",0.0,466,False
EMA_RETID_20,"EMA(C/O-1,20)",0.0,467,False
EMA_RETID_3,"EMA(C/O-1,3)",0.0,468,False
EMA_RETID_30,"EMA(C/O-1,30)",0.0,469,False
EMA_RETID_5,"EMA(C/O-1,5)",0.0,470,False
EMA_RETID_60,"EMA(C/O-1,60)",0.0,471,False
EMA_RETON_20,"EMA(O/PC-1,20)",0.0,472,False
EMA_RETON_3,"EMA(O/PC-1,3)",0.0,473,False
EMA_RETON_30,"EMA(O/PC-1,30)",0.0,474,False
EMA_RETON_60,"EMA(O/PC-1,60)",0.0,475,False
EMA_R_3,"EMA(pct_chg/100,3)",0.0,476,False
EMA_R_60,"EMA(pct_chg/100,60)",0.0,477,False
EMA_VWAP_10,"EMA(A/V,10)/C",0.0,478,False
EMA_VWAP_20,"EMA(A/V,20)/C",0.0,479,False
EMA_VWAP_3,"EMA(A/V,3)/C",0.0,480,False
EMA_VWAP_30,"EMA(A/V,30)/C",0.0,481,False
EMA_VWAP_5,"EMA(A/V,5)/C",0.0,482,False
EMA_VWAP_60,"EMA(A/V,60)/C",0.0,483,False
EMA_V_10,"EMA(V,10)/(x+1)",0.0,484,False
EMA_V_20,"EMA(V,20)/(x+1)",0.0,485,False
EMA_V_3,"EMA(V,3)/(x+1)",0.0,486,False
EMA_V_30,"EMA(V,30)/(x+1)",0.0,487,False
EMA_V_5,"EMA(V,5)/(x+1)",0.0,488,False
EMA_V_60,"EMA(V,60)/(x+1)",0.0,489,False
ENGULFING,K线形态｜前阴今阳/前阳今阴且实体吞没 (+1/-1/0),0.0,490,False
EP_TSRANK_500,盈利收益率五百日历史分位,0.0,491,False
GAP_MEAN20,"隔夜｜Mean(RET_ON,20)",0.0,492,False
GC_GAP_FAR_BARS,金叉间隔远端交易日数,0.0,493,False
GC_GAP_NEAR_BARS,金叉间隔近端交易日数,0.0,494,False
GC_GAP_RATIO,金叉间隔比值,0.0,495,False
GK_VOL,"波动率｜Mean20( sqrt(max(0.5*ln(H/L)^2-(2ln2-1)*ln(C/O)^2, 0)) ) (Garman-Klass)",0.0,496,False
GK_VOL_RATIO,"波动率｜GK_VOL/Mean(GK_VOL,20)",0.0,497,False
HAMMER,K线形态｜1[下影>=2*实体 且 上影<=0.5*实体 且 下影>=0.6*全长] (T 日),0.0,498,False
HLV_DIV10,"量价相关｜-Corr(H/L, V, 10)",0.0,499,False
HL_SPREAD,流动性｜(H-L)/((H+L)/2),0.0,500,False
IDXMAX_A_10,"IdxMax(A,10)/10",0.0,501,False
IDXMAX_A_20,"IdxMax(A,20)/20",0.0,502,False
IDXMAX_A_3,"IdxMax(A,3)/3",0.0,503,False
IDXMAX_A_30,"IdxMax(A,30)/30",0.0,504,False
IDXMAX_A_5,"IdxMax(A,5)/5",0.0,505,False
IDXMAX_A_60,"IdxMax(A,60)/60",0.0,506,False
IDXMAX_CF_10,"IdxMax(CF,10)/10",0.0,507,False
IDXMAX_CF_20,"IdxMax(CF,20)/20",0.0,508,False
IDXMAX_CF_3,"IdxMax(CF,3)/3",0.0,509,False
IDXMAX_CF_30,"IdxMax(CF,30)/30",0.0,510,False
IDXMAX_CF_5,"IdxMax(CF,5)/5",0.0,511,False
IDXMAX_HIGH_10,"IdxMax(H̃,10)/10",0.0,512,False
IDXMAX_HIGH_20,"IdxMax(H̃,20)/20",0.0,513,False
IDXMAX_HIGH_3,"IdxMax(H̃,3)/3",0.0,514,False
IDXMAX_HIGH_30,"IdxMax(H̃,30)/30",0.0,515,False
IDXMAX_HIGH_5,"IdxMax(H̃,5)/5",0.0,516,False
IDXMAX_HIGH_60,"IdxMax(H̃,60)/60",0.0,517,False
IDXMAX_HLR_10,"IdxMax(H/L,10)/10",0.0,518,False
IDXMAX_HLR_20,"IdxMax(H/L,20)/20",0.0,519,False
IDXMAX_HLR_3,"IdxMax(H/L,3)/3",0.0,520,False
IDXMAX_HLR_30,"IdxMax(H/L,30)/30",0.0,521,False
IDXMAX_HLR_5,"IdxMax(H/L,5)/5",0.0,522,False
IDXMAX_HLR_60,"IdxMax(H/L,60)/60",0.0,523,False
IDXMAX_LOGV_10,"IdxMax(log(V+1),10)/10",0.0,524,False
IDXMAX_LOGV_20,"IdxMax(log(V+1),20)/20",0.0,525,False
IDXMAX_LOGV_3,"IdxMax(log(V+1),3)/3",0.0,526,False
IDXMAX_LOGV_30,"IdxMax(log(V+1),30)/30",0.0,527,False
IDXMAX_LOGV_5,"IdxMax(log(V+1),5)/5",0.0,528,False
IDXMAX_LOGV_60,"IdxMax(log(V+1),60)/60",0.0,529,False
IDXMAX_LOW_20,"IdxMax(L̃,20)/20",0.0,530,False
IDXMAX_LOW_3,"IdxMax(L̃,3)/3",0.0,531,False
IDXMAX_LOW_30,"IdxMax(L̃,30)/30",0.0,532,False
IDXMAX_LOW_5,"IdxMax(L̃,5)/5",0.0,533,False
IDXMAX_LOW_60,"IdxMax(L̃,60)/60",0.0,534,False
IDXMAX_OPEN_10,"IdxMax(Õ,10)/10",0.0,535,False
IDXMAX_OPEN_20,"IdxMax(Õ,20)/20",0.0,536,False
IDXMAX_OPEN_3,"IdxMax(Õ,3)/3",0.0,537,False
IDXMAX_OPEN_30,"IdxMax(Õ,30)/30",0.0,538,False
IDXMAX_OPEN_5,"IdxMax(Õ,5)/5",0.0,539,False
IDXMAX_OPEN_60,"IdxMax(Õ,60)/60",0.0,540,False
IDXMAX_RETID_10,"IdxMax(C/O-1,10)/10",0.0,541,False
IDXMAX_RETID_20,"IdxMax(C/O-1,20)/20",0.0,542,False
IDXMAX_RETID_3,"IdxMax(C/O-1,3)/3",0.0,543,False
IDXMAX_RETID_30,"IdxMax(C/O-1,30)/30",0.0,544,False
IDXMAX_RETID_5,"IdxMax(C/O-1,5)/5",0.0,545,False
IDXMAX_RETID_60,"IdxMax(C/O-1,60)/60",0.0,546,False
IDXMAX_RETON_10,"IdxMax(O/PC-1,10)/10",0.0,547,False
IDXMAX_RETON_20,"IdxMax(O/PC-1,20)/20",0.0,548,False
IDXMAX_RETON_3,"IdxMax(O/PC-1,3)/3",0.0,549,False
IDXMAX_RETON_30,"IdxMax(O/PC-1,30)/30",0.0,550,False
IDXMAX_RETON_5,"IdxMax(O/PC-1,5)/5",0.0,551,False
IDXMAX_R_10,"IdxMax(pct_chg/100,10)/10",0.0,552,False
IDXMAX_R_20,"IdxMax(pct_chg/100,20)/20",0.0,553,False
IDXMAX_R_3,"IdxMax(pct_chg/100,3)/3",0.0,554,False
IDXMAX_R_30,"IdxMax(pct_chg/100,30)/30",0.0,555,False
IDXMAX_R_5,"IdxMax(pct_chg/100,5)/5",0.0,556,False
IDXMAX_R_60,"IdxMax(pct_chg/100,60)/60",0.0,557,False
IDXMAX_VWAP_10,"IdxMax(A/V,10)/10",0.0,558,False
IDXMAX_VWAP_20,"IdxMax(A/V,20)/20",0.0,559,False
IDXMAX_VWAP_3,"IdxMax(A/V,3)/3",0.0,560,False
IDXMAX_VWAP_30,"IdxMax(A/V,30)/30",0.0,561,False
IDXMAX_VWAP_5,"IdxMax(A/V,5)/5",0.0,562,False
IDXMAX_VWAP_60,"IdxMax(A/V,60)/60",0.0,563,False
IDXMIN_A_10,"IdxMin(A,10)/10",0.0,564,False
IDXMIN_A_20,"IdxMin(A,20)/20",0.0,565,False
IDXMIN_A_3,"IdxMin(A,3)/3",0.0,566,False
IDXMIN_A_30,"IdxMin(A,30)/30",0.0,567,False
IDXMIN_A_5,"IdxMin(A,5)/5",0.0,568,False
IDXMIN_A_60,"IdxMin(A,60)/60",0.0,569,False
IDXMIN_CF_10,"IdxMin(CF,10)/10",0.0,570,False
IDXMIN_CF_20,"IdxMin(CF,20)/20",0.0,571,False
IDXMIN_CF_3,"IdxMin(CF,3)/3",0.0,572,False
IDXMIN_CF_30,"IdxMin(CF,30)/30",0.0,573,False
IDXMIN_CF_60,"IdxMin(CF,60)/60",0.0,574,False
IDXMIN_HIGH_10,"IdxMin(H̃,10)/10",0.0,575,False
IDXMIN_HIGH_20,"IdxMin(H̃,20)/20",0.0,576,False
IDXMIN_HIGH_3,"IdxMin(H̃,3)/3",0.0,577,False
IDXMIN_HIGH_30,"IdxMin(H̃,30)/30",0.0,578,False
IDXMIN_HIGH_5,"IdxMin(H̃,5)/5",0.0,579,False
IDXMIN_HIGH_60,"IdxMin(H̃,60)/60",0.0,580,False
IDXMIN_HLR_10,"IdxMin(H/L,10)/10",0.0,581,False
IDXMIN_HLR_20,"IdxMin(H/L,20)/20",0.0,582,False
IDXMIN_HLR_3,"IdxMin(H/L,3)/3",0.0,583,False
IDXMIN_HLR_30,"IdxMin(H/L,30)/30",0.0,584,False
IDXMIN_HLR_5,"IdxMin(H/L,5)/5",0.0,585,False
IDXMIN_HLR_60,"IdxMin(H/L,60)/60",0.0,586,False
IDXMIN_LOGV_10,"IdxMin(log(V+1),10)/10",0.0,587,False
IDXMIN_LOGV_20,"IdxMin(log(V+1),20)/20",0.0,588,False
IDXMIN_LOGV_3,"IdxMin(log(V+1),3)/3",0.0,589,False
IDXMIN_LOGV_30,"IdxMin(log(V+1),30)/30",0.0,590,False
IDXMIN_LOGV_5,"IdxMin(log(V+1),5)/5",0.0,591,False
IDXMIN_LOGV_60,"IdxMin(log(V+1),60)/60",0.0,592,False
IDXMIN_LOW_10,"IdxMin(L̃,10)/10",0.0,593,False
IDXMIN_LOW_3,"IdxMin(L̃,3)/3",0.0,594,False
IDXMIN_LOW_30,"IdxMin(L̃,30)/30",0.0,595,False
IDXMIN_LOW_5,"IdxMin(L̃,5)/5",0.0,596,False
IDXMIN_LOW_60,"IdxMin(L̃,60)/60",0.0,597,False
IDXMIN_OPEN_10,"IdxMin(Õ,10)/10",0.0,598,False
IDXMIN_OPEN_20,"IdxMin(Õ,20)/20",0.0,599,False
IDXMIN_OPEN_3,"IdxMin(Õ,3)/3",0.0,600,False
IDXMIN_OPEN_30,"IdxMin(Õ,30)/30",0.0,601,False
IDXMIN_OPEN_5,"IdxMin(Õ,5)/5",0.0,602,False
IDXMIN_OPEN_60,"IdxMin(Õ,60)/60",0.0,603,False
IDXMIN_RETID_10,"IdxMin(C/O-1,10)/10",0.0,604,False
IDXMIN_RETID_20,"IdxMin(C/O-1,20)/20",0.0,605,False
IDXMIN_RETID_3,"IdxMin(C/O-1,3)/3",0.0,606,False
IDXMIN_RETID_30,"IdxMin(C/O-1,30)/30",0.0,607,False
IDXMIN_RETID_5,"IdxMin(C/O-1,5)/5",0.0,608,False
IDXMIN_RETID_60,"IdxMin(C/O-1,60)/60",0.0,609,False
IDXMIN_RETON_10,"IdxMin(O/PC-1,10)/10",0.0,610,False
IDXMIN_RETON_20,"IdxMin(O/PC-1,20)/20",0.0,611,False
IDXMIN_RETON_3,"IdxMin(O/PC-1,3)/3",0.0,612,False
IDXMIN_RETON_30,"IdxMin(O/PC-1,30)/30",0.0,613,False
IDXMIN_RETON_5,"IdxMin(O/PC-1,5)/5",0.0,614,False
IDXMIN_RETON_60,"IdxMin(O/PC-1,60)/60",0.0,615,False
IDXMIN_R_10,"IdxMin(pct_chg/100,10)/10",0.0,616,False
IDXMIN_R_20,"IdxMin(pct_chg/100,20)/20",0.0,617,False
IDXMIN_R_3,"IdxMin(pct_chg/100,3)/3",0.0,618,False
IDXMIN_R_30,"IdxMin(pct_chg/100,30)/30",0.0,619,False
IDXMIN_R_5,"IdxMin(pct_chg/100,5)/5",0.0,620,False
IDXMIN_R_60,"IdxMin(pct_chg/100,60)/60",0.0,621,False
IDXMIN_VWAP_10,"IdxMin(A/V,10)/10",0.0,622,False
IDXMIN_VWAP_20,"IdxMin(A/V,20)/20",0.0,623,False
IDXMIN_VWAP_3,"IdxMin(A/V,3)/3",0.0,624,False
IDXMIN_VWAP_30,"IdxMin(A/V,30)/30",0.0,625,False
IDXMIN_VWAP_5,"IdxMin(A/V,5)/5",0.0,626,False
IDXMIN_VWAP_60,"IdxMin(A/V,60)/60",0.0,627,False
IMIN20,"位置｜IdxMin(L~,20)/20 (最值距今天数/20)",0.0,628,False
IMXD20,"位置｜(IdxMax(H~,20)-IdxMin(L~,20))/20",0.0,629,False
IND_BREADTH_MA60,行业内六十日均线上方个股占比,0.0,630,False
IND_EXCESS_RET20,个股二十日收益对行业超额,0.0,631,False
INFO_DISC20,"反转｜sign(RET20)*(Count(R<0,20)-Count(R>0,20))/20 (Frog-in-the-Pan)",0.0,632,False
IVOL60,波动率｜60 日 R = a+b*R_idx OLS 残差的 std (指数 000001.SH),0.0,633,False
IVOV60,"高阶矩｜Std(Std(R,5),60)",0.0,634,False
JUMPFREQ60,"波动结构｜Count(abs(R)>2*Std(R,60),60)/60",0.0,635,False
KBAR_KLEN,KBAR_KLEN,0.0,636,False
KBAR_KLOW,KBAR_KLOW,0.0,637,False
KBAR_KLOW2,KBAR_KLOW2,0.0,638,False
KBAR_KSFT,KBAR_KSFT,0.0,639,False
KBAR_KUP,KBAR_KUP,0.0,640,False
KDJ_D,"技术指标｜D=EMA(K,1/3)",0.0,641,False
KDJ_J,技术指标｜J=3K-2D (输出 K/D/J 三列),0.0,642,False
KDJ_K,"技术指标｜RSV9 递推 K=EMA(RSV,1/3)",0.0,643,False
KURT_A_10,"Kurt(A,10)",0.0,644,False
KURT_A_20,"Kurt(A,20)",0.0,645,False
KURT_A_3,"Kurt(A,3)",0.0,646,False
KURT_A_30,"Kurt(A,30)",0.0,647,False
KURT_CF_10,"Kurt(CF,10)",0.0,648,False
KURT_CF_20,"Kurt(CF,20)",0.0,649,False
KURT_CF_3,"Kurt(CF,3)",0.0,650,False
KURT_CF_30,"Kurt(CF,30)",0.0,651,False
KURT_CF_5,"Kurt(CF,5)",0.0,652,False
KURT_CF_60,"Kurt(CF,60)",0.0,653,False
KURT_HIGH_10,"Kurt(H̃,10)",0.0,654,False
KURT_HIGH_20,"Kurt(H̃,20)",0.0,655,False
KURT_HIGH_3,"Kurt(H̃,3)",0.0,656,False
KURT_HIGH_30,"Kurt(H̃,30)",0.0,657,False
KURT_HIGH_5,"Kurt(H̃,5)",0.0,658,False
KURT_HIGH_60,"Kurt(H̃,60)",0.0,659,False
KURT_HLR_10,"Kurt(H/L,10)",0.0,660,False
KURT_HLR_20,"Kurt(H/L,20)",0.0,661,False
KURT_HLR_3,"Kurt(H/L,3)",0.0,662,False
KURT_HLR_30,"Kurt(H/L,30)",0.0,663,False
KURT_HLR_60,"Kurt(H/L,60)",0.0,664,False
KURT_LOGV_10,"Kurt(log(V+1),10)",0.0,665,False
KURT_LOGV_20,"Kurt(log(V+1),20)",0.0,666,False
KURT_LOGV_3,"Kurt(log(V+1),3)",0.0,667,False
KURT_LOGV_30,"Kurt(log(V+1),30)",0.0,668,False
KURT_LOGV_5,"Kurt(log(V+1),5)",0.0,669,False
KURT_LOGV_60,"Kurt(log(V+1),60)",0.0,670,False
KURT_LOW_10,"Kurt(L̃,10)",0.0,671,False
KURT_LOW_20,"Kurt(L̃,20)",0.0,672,False
KURT_LOW_3,"Kurt(L̃,3)",0.0,673,False
KURT_LOW_30,"Kurt(L̃,30)",0.0,674,False
KURT_LOW_5,"Kurt(L̃,5)",0.0,675,False
KURT_LOW_60,"Kurt(L̃,60)",0.0,676,False
KURT_OPEN_10,"Kurt(Õ,10)",0.0,677,False
KURT_OPEN_20,"Kurt(Õ,20)",0.0,678,False
KURT_OPEN_3,"Kurt(Õ,3)",0.0,679,False
KURT_OPEN_30,"Kurt(Õ,30)",0.0,680,False
KURT_OPEN_5,"Kurt(Õ,5)",0.0,681,False
KURT_OPEN_60,"Kurt(Õ,60)",0.0,682,False
KURT_RETID_10,"Kurt(C/O-1,10)",0.0,683,False
KURT_RETID_20,"Kurt(C/O-1,20)",0.0,684,False
KURT_RETID_3,"Kurt(C/O-1,3)",0.0,685,False
KURT_RETID_30,"Kurt(C/O-1,30)",0.0,686,False
KURT_RETID_5,"Kurt(C/O-1,5)",0.0,687,False
KURT_RETID_60,"Kurt(C/O-1,60)",0.0,688,False
KURT_RETON_10,"Kurt(O/PC-1,10)",0.0,689,False
KURT_RETON_3,"Kurt(O/PC-1,3)",0.0,690,False
KURT_RETON_30,"Kurt(O/PC-1,30)",0.0,691,False
KURT_RETON_5,"Kurt(O/PC-1,5)",0.0,692,False
KURT_R_10,"Kurt(pct_chg/100,10)",0.0,693,False
KURT_R_20,"Kurt(pct_chg/100,20)",0.0,694,False
KURT_R_3,"Kurt(pct_chg/100,3)",0.0,695,False
KURT_R_5,"Kurt(pct_chg/100,5)",0.0,696,False
KURT_VWAP_10,"Kurt(A/V,10)",0.0,697,False
KURT_VWAP_3,"Kurt(A/V,3)",0.0,698,False
KURT_VWAP_30,"Kurt(A/V,30)",0.0,699,False
KURT_VWAP_5,"Kurt(A/V,5)",0.0,700,False
KURT_VWAP_60,"Kurt(A/V,60)",0.0,701,False
KURT_V_10,"Kurt(V,10)",0.0,702,False
KURT_V_20,"Kurt(V,20)",0.0,703,False
KURT_V_3,"Kurt(V,3)",0.0,704,False
KURT_V_30,"Kurt(V,30)",0.0,705,False
KURT_V_5,"Kurt(V,5)",0.0,706,False
KURT_V_60,"Kurt(V,60)",0.0,707,False
LIMITCNT20,"制度｜Count(pct_chg >= limit-0.1, 20), limit 按板块 10/20/30",0.0,708,False
LIMITDOWN_CNT20,"制度｜Count(pct_chg <= -(limit-0.1), 20)",0.0,709,False
LIMITUP_SEALED_EXACT,精确收盘封涨停标记,0.0,710,False
LIMITUP_SEALED_SRC,封涨停判定口径来源（2=精确价 1=阈值近似 0=缺失）,0.0,711,False
LIST_AGE,上市时长对数,0.0,712,False
MA200_RATIO,"趋势｜C~/Mean(C~,200)-1",0.0,713,False
MACD_GOLDEN_CROSS,"技术指标｜DIF 上穿 DEA 标记 (日频, 非事件窗)",0.0,714,False
MACD_HIST,技术指标｜2*(DIF-DEA),0.0,715,False
MACD_HIST_AMP20,"技术指标｜Max(HIST,20)-Min(HIST,20)",0.0,716,False
MACD_HIST_SLOPE5,"技术指标｜Slope(MACD_HIST, 5)",0.0,717,False
MACD_ZERO_CROSS,"技术指标｜DIF 穿零轴标记 (上穿+1/下穿-1, 仅穿越日非零)",0.0,718,False
MAX_A_10,"Max(A,10)/(x+1)",0.0,719,False
MAX_A_20,"Max(A,20)/(x+1)",0.0,720,False
MAX_A_3,"Max(A,3)/(x+1)",0.0,721,False
MAX_A_30,"Max(A,30)/(x+1)",0.0,722,False
MAX_A_5,"Max(A,5)/(x+1)",0.0,723,False
MAX_A_60,"Max(A,60)/(x+1)",0.0,724,False
MAX_CF_10,"Max(CF,10)/C̃",0.0,725,False
MAX_CF_20,"Max(CF,20)/C̃",0.0,726,False
MAX_CF_3,"Max(CF,3)/C̃",0.0,727,False
MAX_CF_30,"Max(CF,30)/C̃",0.0,728,False
MAX_CF_5,"Max(CF,5)/C̃",0.0,729,False
MAX_CF_60,"Max(CF,60)/C̃",0.0,730,False
MAX_HIGH_10,"Max(H̃,10)/C̃",0.0,731,False
MAX_HIGH_3,"Max(H̃,3)/C̃",0.0,732,False
MAX_HIGH_5,"Max(H̃,5)/C̃",0.0,733,False
MAX_HIGH_60,"Max(H̃,60)/C̃",0.0,734,False
MAX_HLR_3,"Max(H/L,3)",0.0,735,False
MAX_HLR_60,"Max(H/L,60)",0.0,736,False
MAX_LOGV_20,"Max(log(V+1),20)",0.0,737,False
