candidate,config_id,num_leaves,min_data_in_leaf,learning_rate,feature_fraction,best_iters,final_num_boost_round,calib_coef_p,calib_coef_p2,calib_intercept,train_oof_n_events,train_oof_n_days,train_oof_n_selected,train_oof_top5_net_dayavg,train_oof_top5_net_cluster_t,train_oof_top5_hit_eventavg,train_oof_top5_hit_dayavg,train_oof_base_rate,train_oof_average_precision,train_oof_precision_at_5_dayavg,train_oof_precision_at_5_eventavg,val_n_events,val_n_days,val_n_selected,val_top5_net_dayavg,val_top5_net_cluster_t,val_top5_hit_eventavg,val_top5_hit_dayavg,val_base_rate,val_average_precision,val_precision_at_5_dayavg,val_precision_at_5_eventavg
net_pos_10d,10,15,200,0.1,0.6,"149,35,88,6,10",58,-0.2531260606853379,1.2381220997974078,-0.18976109434967947,44522,2980,11043,-0.0011980215830852123,-0.242243095813114,0.4845603549760029,0.4774496644295302,0.5072548403036701,0.5519178907398627,0.4774496644295302,0.4845603549760029,24284,901,4233,-0.0036444164105608394,-1.8551845200657324,0.4531065438223482,0.44950055493895674,0.48253994399604677,0.5533683190873464,0.44950055493895674,0.4531065438223482
net_pos_10d,11,15,200,0.1,0.8,"6,1,21,51,31",22,0.8849546565028465,0.9395762751700618,-0.5504550169084884,44522,2980,11043,-0.002409577685805683,-1.2120859214423383,0.4795798243231006,0.473758389261745,0.5072548403036701,0.5596743800929416,0.473758389261745,0.4795798243231006,24284,901,4233,-0.004478681273072672,-2.2300223292031034,0.4412945901252067,0.4384017758046615,0.48253994399604677,0.5441134229272178,0.4384017758046615,0.4412945901252067
net_pos_10d,12,31,50,0.05,0.6,"1,7,97,48,8",32,-1.1611306049184835,2.590313011169416,-0.03108121094510387,44522,2980,11043,-0.002292379883459717,-1.1121578901537745,0.4802137100425609,0.4742281879194631,0.5072548403036701,0.5573832195325645,0.4742281879194631,0.4802137100425609,24284,901,4233,-0.0031815319480517647,-1.6609084555629348,0.45192534845263405,0.4483906770255272,0.48253994399604677,0.5306287899262088,0.4483906770255272,0.45192534845263405
net_pos_10d,13,31,50,0.05,0.8,"1,1,197,8,8",43,0.5055540123288743,0.6620825774894884,-0.3739461306216743,44522,2980,11043,-0.0020861194398975307,-0.9712795069668165,0.48220592230372183,0.4757046979865772,0.5072548403036701,0.5543340794823984,0.4757046979865772,0.48220592230372183,24284,901,4233,-0.004191424146753348,-2.1707568601537055,0.4552326954878337,0.4514983351831299,0.48253994399604677,0.5366045128380613,0.4514983351831299,0.4552326954878337
net_pos_10d,14,31,50,0.1,0.6,"1,9,143,8,3",33,0.5300714689957343,0.7320981275516022,-0.4178622516790313,44522,2980,11043,-0.0021923004240724784,-1.0527440898242206,0.47731594675359956,0.47208053691275176,0.5072548403036701,0.5536056814400208,0.47208053691275176,0.47731594675359956,24284,901,4233,-0.0036319415699590965,-1.8514487379266276,0.4512166312308056,0.4477247502774695,0.48253994399604677,0.5413429926687583,0.4477247502774695,0.4512166312308056
net_pos_10d,15,31,50,0.1,0.8,"3,1,83,24,5",23,0.5041842484215318,0.6533290353336892,-0.36212139441300806,44522,2980,11043,-0.001436457472149751,-0.4145384191035849,0.4813003712759214,0.47503355704697986,0.5072548403036701,0.5532739766975778,0.47503355704697986,0.4813003712759214,24284,901,4233,-0.0022375476039598716,-1.106674914027905,0.4568863690054335,0.4530521642619312,0.48253994399604677,0.5544677815612593,0.4530521642619312,0.4568863690054335
net_pos_10d,16,31,100,0.05,0.6,"1,1,7,12,16",7,-2.42427704940393,6.56437888460927,-0.32988638124499364,44522,2980,11043,-0.0024633540714437342,-1.1982818823846269,0.47749705695915967,0.4722147651006712,0.5072548403036701,0.5865637405804367,0.4722147651006712,0.47749705695915967,24284,901,4233,-0.004001490809202886,-2.186421607171119,0.43893219938577843,0.4361820199778024,0.48253994399604677,0.5580421019058825,0.4361820199778024,0.43893219938577843
net_pos_10d,17,31,100,0.05,0.8,"1,2,10,60,2",15,-5.2915475408160075,6.522988240711923,1.035389528611211,44522,2980,11043,-0.0032636076292167507,-1.8938288159936725,0.4699809834284162,0.4666442953020134,0.5072548403036701,0.5592661548001674,0.4666442953020134,0.4699809834284162,24284,901,4233,-0.003406270438142508,-1.6844602546360639,0.43893219938577843,0.4361820199778024,0.48253994399604677,0.5540184060495946,0.4361820199778024,0.43893219938577843
net_pos_10d,18,31,100,0.1,0.6,"1,1,58,18,7",17,-0.9585325871711413,2.593170132947986,-0.128175792691713,44522,2980,11043,-0.0013475129916541695,-0.3455807809007281,0.4834736937426424,0.47664429530201347,0.5072548403036701,0.564157387460176,0.47664429530201347,0.4834736937426424,24284,901,4233,-0.004997686634921131,-2.5263719294367846,0.44389321993857783,0.4408435072142065,0.48253994399604677,0.5497822643720667,0.4408435072142065,0.44389321993857783
net_pos_10d,19,31,100,0.1,0.8,"1,2,89,18,3",23,0.767449516895653,0.9549708662633901,-0.5607683748655443,44522,2980,11043,-0.002429399210546677,-1.1751849609177691,0.47749705695915967,0.47221476510067106,0.5072548403036701,0.5671246057596621,0.47221476510067106,0.47749705695915967,24284,901,4233,-0.0036370333714647834,-1.8603420156648363,0.4474368060477203,0.444173140954495,0.48253994399604677,0.5551593600755532,0.444173140954495,0.4474368060477203
net_pos_10d,20,31,200,0.05,0.6,"8,2,107,49,10",35,-2.4027725386172714,2.997141822292388,0.4519790157608789,44522,2980,11043,-0.003431031997011185,-2.0447865918639665,0.4718826405867971,0.4680536912751678,0.5072548403036701,0.5395857097614385,0.4680536912751678,0.4718826405867971,24284,901,4233,-0.004517366931123219,-2.2548415796995105,0.4505079140089771,0.4470588235294118,0.48253994399604677,0.5389571495084323,0.4470588235294118,0.4505079140089771
net_pos_10d,21,31,200,0.05,0.8,"4,1,101,2,24",26,3.651934521981314,-1.601816361203658,-1.306061828920024,44522,2980,11043,-0.0020284726132157277,-0.8637005483763129,0.47939871411754054,0.47362416107382554,0.5072548403036701,0.5604435640725033,0.47362416107382554,0.47939871411754054,24284,901,4233,-0.0028518342478388485,-1.509727293866859,0.4505079140089771,0.44705882352941173,0.48253994399604677,0.5615872143400645,0.44705882352941173,0.4505079140089771
net_pos_10d,22,31,200,0.1,0.6,"5,22,7,16,27",15,-1.8521724387375689,2.9639886222139533,0.1805728246783404,44522,2980,11043,-0.0017875198301028194,-0.7174701596289936,0.4820248120981617,0.47557046979865775,0.5072548403036701,0.5472543552401903,0.47557046979865775,0.4820248120981617,24284,901,4233,-0.0023897460698408396,-1.1792773039926525,0.44814552326954876,0.4448390677025527,0.48253994399604677,0.5248105376676998,0.4448390677025527,0.44814552326954876
net_pos_10d,23,31,200,0.1,0.8,"6,1,66,2,15",18,0.6293890525654666,0.8183711205755164,-0.46639445937183177,44522,2980,11043,-0.0018670106050858867,-0.7817966346042565,0.48120981617314135,0.47496644295302015,0.5072548403036701,0.5544266003064686,0.47496644295302015,0.48120981617314135,24284,901,4233,-0.0039745682453958,-1.9068590572307742,0.44814552326954876,0.44483906770255266,0.48253994399604677,0.5510429906205595,0.44483906770255266,0.44814552326954876
net_pos_10d,24,63,50,0.05,0.6,"1,3,121,13,43",36,2.6129439023114607,-0.5654761309194062,-1.0647577300508824,44522,2980,11043,-0.0021134667829268076,-0.9933448200394526,0.4831114733315222,0.4763758389261745,0.5072548403036701,0.5682170147940985,0.4763758389261745,0.4831114733315222,24284,901,4233,-0.0034084940607312457,-1.7499915046580936,0.4538152610441767,0.45016648168701445,0.48253994399604677,0.5469432715690588,0.45016648168701445,0.4538152610441767
net_pos_10d,25,63,50,0.05,0.8,"3,1,150,60,27",48,0.7504508430106902,0.9153051868663954,-0.5240273708821761,44522,2980,11043,-0.0018695795503515455,-0.7425611601325689,0.48120981617314135,0.47496644295302015,0.5072548403036701,0.5666173548515918,0.47496644295302015,0.48120981617314135,24284,901,4233,-0.0020249123374858798,-0.9748122613737527,0.4623198677061186,0.45815760266370703,0.48253994399604677,0.552317468795294,0.45815760266370703,0.4623198677061186
net_pos_10d,26,63,50,0.1,0.6,"1,4,78,21,8",22,0.5138431562716781,0.6166868633168228,-0.35061896087489425,44522,2980,11043,-0.0022685592336083686,-1.1074123464628156,0.4820248120981617,0.4755704697986578,0.5072548403036701,0.5484619706747176,0.4755704697986578,0.4820248120981617,24284,901,4233,-0.004663135322988358,-2.3774888739195976,0.4514528703047484,0.4479467258601554,0.48253994399604677,0.5638001721152877,0.4479467258601554,0.4514528703047484
net_pos_10d,27,63,50,0.1,0.8,"3,1,64,45,3",23,0.45239036317736264,0.5389335164443552,-0.301080074751178,44522,2980,11043,-0.0014090411065666904,-0.3906137915378625,0.48193425699538167,0.475503355704698,0.5072548403036701,0.5480741436599241,0.475503355704698,0.48193425699538167,24284,901,4233,-0.002647681361642305,-1.3332948220335439,0.4545239782660052,0.4508324084350722,0.48253994399604677,0.5446930250938655,0.4508324084350722,0.4545239782660052
net_pos_10d,28,63,100,0.05,0.6,"1,1,8,18,47",15,-1.950475157589008,5.688076744287182,-0.35311832455031716,44522,2980,11043,-0.0017017841346463197,-0.615898783246637,0.47967037942588064,0.4738255033557047,0.5072548403036701,0.5970717460884976,0.4738255033557047,0.47967037942588064,24284,901,4233,-0.0036702244202851605,-1.8708222459294734,0.44247578549492084,0.43951165371809103,0.48253994399604677,0.5441112735072524,0.43951165371809103,0.44247578549492084
net_pos_10d,29,63,100,0.05,0.8,"1,1,32,72,2",22,-2.3581381638876318,3.1242081069663614,0.4166695421332949,44522,2980,11043,-0.002308064018276329,-1.0938057030109818,0.4774065018563796,0.4721476510067114,0.5072548403036701,0.5454287798106094,0.4721476510067114,0.4774065018563796,24284,901,4233,-0.0030292960010756464,-1.492604655204824,0.44389321993857783,0.4408435072142065,0.48253994399604677,0.5598429724583436,0.4408435072142065,0.44389321993857783
net_pos_10d,30,63,100,0.1,0.6,"1,14,85,10,5",23,0.5711186152296497,0.7446254894041813,-0.4564131537725069,44522,2980,11043,-0.0019339185309269586,-0.7935563070054202,0.48139092637870146,0.4751006711409397,0.5072548403036701,0.5538389920956357,0.4751006711409397,0.48139092637870146,24284,901,4233,-0.003921713789702048,-2.0368359845424604,0.44720056697377747,0.4439511653718092,0.48253994399604677,0.5484861934190128,0.4439511653718092,0.44720056697377747
net_pos_10d,31,63,100,0.1,0.8,"160,1,23,20,3",41,-2.11854982740887,3.191244917093684,0.2517042907891375,44522,2980,11043,-0.0018416353287187348,-0.6934166240188305,0.4752331793896586,0.47053691275167786,0.5072548403036701,0.5658261336513691,0.47053691275167786,0.4752331793896586,24284,901,4233,-0.001984241034803734,-1.005734701964081,0.4594849988188046,0.4554938956714762,0.48253994399604677,0.5507441073004067,0.4554938956714762,0.4594849988188046
net_pos_10d,32,63,200,0.05,0.6,"8,2,19,20,54",21,-1.4998439650726805,3.452883904464951,-0.056192168144467834,44522,2980,11043,-0.002053067046350399,-0.9313724484168572,0.4821153672009418,0.47563758389261745,0.5072548403036701,0.5590247762800377,0.47563758389261745,0.4821153672009418,24284,901,4233,-0.003965703121816717,-2.041183210639805,0.44720056697377747,0.4439511653718091,0.48253994399604677,0.5464370606930185,0.4439511653718091,0.44720056697377747
net_pos_10d,33,63,200,0.05,0.8,"4,1,122,2,13",28,0.5967120586590658,0.6658758393256329,-0.41326916934453517,44522,2980,11043,-0.0017766364937692458,-0.666516144061557,0.4851942406954632,0.47791946308724836,0.5072548403036701,0.5510257657703561,0.47791946308724836,0.4851942406954632,24284,901,4233,-0.0037983737852169304,-1.9257756151218175,0.45098039215686275,0.4475027746947836,0.48253994399604677,0.5678352284683048,0.4475027746947836,0.45098039215686275
net_pos_10d,34,63,200,0.1,0.6,"5,21,40,54,27",29,-0.5619979125602689,1.5289700065189347,-0.09879482302854592,44522,2980,11043,-0.0011589194247397766,-0.20872329353653687,0.48791089377886443,0.4799328859060404,0.5072548403036701,0.5480750046311827,0.4799328859060404,0.48791089377886443,24284,901,4233,-0.0030480470271040676,-1.5829850440545072,0.4637373021497756,0.4594894561598224,0.48253994399604677,0.5714803614374004,0.4594894561598224,0.4637373021497756
net_pos_10d,35,63,200,0.1,0.8,"6,1,9,2,17",7,-2.579025968887523,4.402157756049258,0.22461844638080644,44522,2980,11043,-0.003056436291968485,-1.752825228652793,0.4765009508285792,0.4714765100671141,0.5072548403036701,0.5598077073112318,0.4714765100671141,0.4765009508285792,24284,901,4233,-0.00442776828399114,-2.2802695181300927,0.44460193716040636,0.44150943396226416,0.48253994399604677,0.5843402530596155,0.44150943396226416,0.44460193716040636
