column,source,cn_name,status
REF_HLR_20,s2,"Ref(H/L,20)",kept
REF_HLR_3,s2,"Ref(H/L,3)",kept
REF_HLR_30,s2,"Ref(H/L,30)",kept
REF_HLR_5,s2,"Ref(H/L,5)",kept
REF_HLR_60,s2,"Ref(H/L,60)",kept
REF_LOGV_10,s2,"Ref(log(V+1),10)",kept
REF_LOGV_20,s2,"Ref(log(V+1),20)",kept
REF_LOGV_3,s2,"Ref(log(V+1),3)",kept
REF_LOGV_30,s2,"Ref(log(V+1),30)",kept
REF_LOGV_5,s2,"Ref(log(V+1),5)",kept
REF_LOGV_60,s2,"Ref(log(V+1),60)",kept
REF_LOW_10,s2,"Ref(L̃,10)/C̃",kept
REF_LOW_20,s2,"Ref(L̃,20)/C̃",kept
REF_LOW_3,s2,"Ref(L̃,3)/C̃",kept
REF_LOW_30,s2,"Ref(L̃,30)/C̃",kept
REF_LOW_5,s2,"Ref(L̃,5)/C̃",kept
REF_LOW_60,s2,"Ref(L̃,60)/C̃",kept
REF_OPEN_10,s2,"Ref(Õ,10)/C̃",kept
REF_OPEN_20,s2,"Ref(Õ,20)/C̃",kept
REF_OPEN_3,s2,"Ref(Õ,3)/C̃",kept
REF_OPEN_30,s2,"Ref(Õ,30)/C̃",kept
REF_OPEN_5,s2,"Ref(Õ,5)/C̃",kept
REF_OPEN_60,s2,"Ref(Õ,60)/C̃",kept
REF_RETID_10,s2,"Ref(C/O-1,10)",kept
REF_RETID_20,s2,"Ref(C/O-1,20)",kept
REF_RETID_3,s2,"Ref(C/O-1,3)",kept
REF_RETID_30,s2,"Ref(C/O-1,30)",kept
REF_RETID_5,s2,"Ref(C/O-1,5)",kept
REF_RETID_60,s2,"Ref(C/O-1,60)",kept
REF_RETON_10,s2,"Ref(O/PC-1,10)",kept
REF_RETON_20,s2,"Ref(O/PC-1,20)",kept
REF_RETON_3,s2,"Ref(O/PC-1,3)",kept
REF_RETON_30,s2,"Ref(O/PC-1,30)",kept
REF_RETON_5,s2,"Ref(O/PC-1,5)",kept
REF_RETON_60,s2,"Ref(O/PC-1,60)",kept
REF_R_10,s2,"Ref(pct_chg/100,10)",kept
REF_R_20,s2,"Ref(pct_chg/100,20)",kept
REF_R_3,s2,"Ref(pct_chg/100,3)",kept
REF_R_30,s2,"Ref(pct_chg/100,30)",kept
REF_R_5,s2,"Ref(pct_chg/100,5)",kept
REF_R_60,s2,"Ref(pct_chg/100,60)",kept
REF_VWAP_10,s2,"Ref(A/V,10)/C",kept
REF_VWAP_20,s2,"Ref(A/V,20)/C",kept
REF_VWAP_3,s2,"Ref(A/V,3)/C",kept
REF_VWAP_30,s2,"Ref(A/V,30)/C",kept
REF_VWAP_5,s2,"Ref(A/V,5)/C",kept
REF_VWAP_60,s2,"Ref(A/V,60)/C","dropped_dedup(anchor=DELTA_VWAP_60, rho=-0.999635)"
REF_V_10,s2,"Ref(V,10)/(x+1)","dropped_dedup(anchor=DELTA_V_10, rho=-1.000000)"
REF_V_20,s2,"Ref(V,20)/(x+1)","dropped_dedup(anchor=DELTA_V_20, rho=-0.999996)"
REF_V_3,s2,"Ref(V,3)/(x+1)","dropped_dedup(anchor=DELTA_V_3, rho=-0.999995)"
REF_V_30,s2,"Ref(V,30)/(x+1)","dropped_dedup(anchor=DELTA_V_30, rho=-0.999999)"
REF_V_5,s2,"Ref(V,5)/(x+1)","dropped_dedup(anchor=DELTA_V_5, rho=-0.999997)"
REF_V_60,s2,"Ref(V,60)/(x+1)","dropped_dedup(anchor=DELTA_V_60, rho=-1.000000)"
REGIME_CODE,s1,"市场状态｜全样本等权日收益累积指数 120 日滚动收益 -> unknown/sideways/up/down = -1/0/1/2 (divergence_lab build_market_regime 口径, universe 剔除 2 只指数文件)",kept
RESI_A_10,s2,"Resi(A,10)/(Mean+1)",kept
RESI_A_20,s2,"Resi(A,20)/(Mean+1)",kept
RESI_A_3,s2,"Resi(A,3)/(Mean+1)",kept
RESI_A_30,s2,"Resi(A,30)/(Mean+1)",kept
RESI_A_5,s2,"Resi(A,5)/(Mean+1)",kept
RESI_A_60,s2,"Resi(A,60)/(Mean+1)",kept
RESI_CF_10,s2,"Resi(CF,10)/C̃",kept
RESI_CF_20,s2,"Resi(CF,20)/C̃",kept
RESI_CF_3,s2,"Resi(CF,3)/C̃",kept
RESI_CF_30,s2,"Resi(CF,30)/C̃",kept
RESI_CF_5,s2,"Resi(CF,5)/C̃",kept
RESI_CF_60,s2,"Resi(CF,60)/C̃",kept
RESI_CLOSE_10,s2,"Resi(C̃,10)/C̃","dropped_dedup(anchor=RESI_CF_10, rho=1.000000)"
RESI_CLOSE_20,s2,"Resi(C̃,20)/C̃","dropped_dedup(anchor=RESI_CF_20, rho=1.000000)"
RESI_CLOSE_3,s2,"Resi(C̃,3)/C̃","dropped_dedup(anchor=RESI_CF_3, rho=1.000000)"
RESI_CLOSE_30,s2,"Resi(C̃,30)/C̃","dropped_dedup(anchor=RESI_CF_30, rho=1.000000)"
RESI_CLOSE_5,s2,"Resi(C̃,5)/C̃","dropped_dedup(anchor=RESI_CF_5, rho=1.000000)"
RESI_CLOSE_60,s2,"Resi(C̃,60)/C̃","dropped_dedup(anchor=RESI_CF_60, rho=1.000000)"
RESI_HIGH_10,s2,"Resi(H̃,10)/C̃",kept
RESI_HIGH_20,s2,"Resi(H̃,20)/C̃",kept
RESI_HIGH_3,s2,"Resi(H̃,3)/C̃",kept
RESI_HIGH_30,s2,"Resi(H̃,30)/C̃",kept
RESI_HIGH_5,s2,"Resi(H̃,5)/C̃",kept
RESI_HIGH_60,s2,"Resi(H̃,60)/C̃",kept
RESI_HLR_10,s2,"Resi(H/L,10)",kept
RESI_HLR_20,s2,"Resi(H/L,20)",kept
RESI_HLR_3,s2,"Resi(H/L,3)",kept
RESI_HLR_30,s2,"Resi(H/L,30)",kept
RESI_HLR_5,s2,"Resi(H/L,5)",kept
RESI_HLR_60,s2,"Resi(H/L,60)",kept
RESI_LOGV_10,s2,"Resi(log(V+1),10)",kept
RESI_LOGV_20,s2,"Resi(log(V+1),20)",kept
RESI_LOGV_3,s2,"Resi(log(V+1),3)",kept
RESI_LOGV_30,s2,"Resi(log(V+1),30)",kept
RESI_LOGV_5,s2,"Resi(log(V+1),5)",kept
RESI_LOGV_60,s2,"Resi(log(V+1),60)",kept
RESI_LOW_10,s2,"Resi(L̃,10)/C̃",kept
RESI_LOW_20,s2,"Resi(L̃,20)/C̃",kept
RESI_LOW_3,s2,"Resi(L̃,3)/C̃",kept
RESI_LOW_30,s2,"Resi(L̃,30)/C̃",kept
RESI_LOW_5,s2,"Resi(L̃,5)/C̃",kept
RESI_LOW_60,s2,"Resi(L̃,60)/C̃",kept
RESI_OPEN_10,s2,"Resi(Õ,10)/C̃",kept
RESI_OPEN_20,s2,"Resi(Õ,20)/C̃",kept
RESI_OPEN_3,s2,"Resi(Õ,3)/C̃",kept
RESI_OPEN_30,s2,"Resi(Õ,30)/C̃",kept
RESI_OPEN_5,s2,"Resi(Õ,5)/C̃",kept
RESI_OPEN_60,s2,"Resi(Õ,60)/C̃",kept
RESI_RETID_10,s2,"Resi(C/O-1,10)",kept
RESI_RETID_20,s2,"Resi(C/O-1,20)",kept
RESI_RETID_3,s2,"Resi(C/O-1,3)",kept
RESI_RETID_30,s2,"Resi(C/O-1,30)",kept
RESI_RETID_5,s2,"Resi(C/O-1,5)",kept
RESI_RETID_60,s2,"Resi(C/O-1,60)",kept
RESI_RETON_10,s2,"Resi(O/PC-1,10)",kept
RESI_RETON_20,s2,"Resi(O/PC-1,20)",kept
RESI_RETON_3,s2,"Resi(O/PC-1,3)",kept
RESI_RETON_30,s2,"Resi(O/PC-1,30)",kept
RESI_RETON_5,s2,"Resi(O/PC-1,5)",kept
RESI_RETON_60,s2,"Resi(O/PC-1,60)",kept
RESI_R_10,s2,"Resi(pct_chg/100,10)",kept
RESI_R_20,s2,"Resi(pct_chg/100,20)",kept
RESI_R_3,s2,"Resi(pct_chg/100,3)",kept
RESI_R_30,s2,"Resi(pct_chg/100,30)",kept
RESI_R_5,s2,"Resi(pct_chg/100,5)",kept
RESI_R_60,s2,"Resi(pct_chg/100,60)",kept
RESI_VWAP_10,s2,"Resi(A/V,10)/C",kept
RESI_VWAP_20,s2,"Resi(A/V,20)/C",kept
RESI_VWAP_3,s2,"Resi(A/V,3)/C",kept
RESI_VWAP_30,s2,"Resi(A/V,30)/C",kept
RESI_VWAP_5,s2,"Resi(A/V,5)/C",kept
RESI_VWAP_60,s2,"Resi(A/V,60)/C",kept
RESI_V_10,s2,"Resi(V,10)/(Mean+1)",kept
RESI_V_20,s2,"Resi(V,20)/(Mean+1)",kept
RESI_V_3,s2,"Resi(V,3)/(Mean+1)",kept
RESI_V_30,s2,"Resi(V,30)/(Mean+1)",kept
RESI_V_5,s2,"Resi(V,5)/(Mean+1)",kept
RESI_V_60,s2,"Resi(V,60)/(Mean+1)",kept
RET1,s1,反转｜R (= pct_chg/100),kept
RET10,s1,"反转｜CF/shift(CF,10)-1",kept
RET120_20,s1,"动量｜shift(CF,20)/shift(CF,240)-1 (剔除近 1 月的中期动量)",kept
RET20,s1,"反转｜CF/shift(CF,20)-1",kept
RET20_CSR,s1,反转×截面｜cs_rank(RET20) 横截面百分位 (全 universe 当日),kept
RET5,s1,"反转｜CF/shift(CF,5)-1",kept
RET60,s1,"反转｜CF/shift(CF,60)-1",kept
RET_ID,s1,隔夜/日内｜C/O - 1,kept
RET_ON,s1,隔夜/日内｜O/PC - 1,kept
RSI14,s1,"技术指标｜Wilder RSI(C~,14)",kept
RSI6,s1,"技术指标｜Wilder RSI(C~,6)",kept
RSI_DIV,s1,事件结构｜1[L~[i2]<L~[i1] 且 RSI14[i2]>RSI14[i1]],kept
RSI_OVERSOLD_DAYS,s1,技术指标｜RSI14<30 连续天数,kept
RSQ_A_10,s2,"Rsquare(A,10)",kept
RSQ_A_20,s2,"Rsquare(A,20)",kept
RSQ_A_3,s2,"Rsquare(A,3)",kept
RSQ_A_30,s2,"Rsquare(A,30)",kept
RSQ_A_5,s2,"Rsquare(A,5)",kept
RSQ_A_60,s2,"Rsquare(A,60)",kept
RSQ_CF_10,s2,"Rsquare(CF,10)",kept
RSQ_CF_20,s2,"Rsquare(CF,20)",kept
RSQ_CF_3,s2,"Rsquare(CF,3)",kept
RSQ_CF_30,s2,"Rsquare(CF,30)",kept
RSQ_CF_5,s2,"Rsquare(CF,5)",kept
RSQ_CF_60,s2,"Rsquare(CF,60)",kept
RSQ_CLOSE_10,s2,"Rsquare(C̃,10)","dropped_dedup(anchor=RSQ_CF_10, rho=1.000000)"
RSQ_CLOSE_20,s2,"Rsquare(C̃,20)","dropped_dedup(anchor=RSQ_CF_20, rho=1.000000)"
RSQ_CLOSE_3,s2,"Rsquare(C̃,3)","dropped_dedup(anchor=RSQ_CF_3, rho=1.000000)"
RSQ_CLOSE_30,s2,"Rsquare(C̃,30)","dropped_dedup(anchor=RSQ_CF_30, rho=1.000000)"
RSQ_CLOSE_5,s2,"Rsquare(C̃,5)","dropped_dedup(anchor=RSQ_CF_5, rho=1.000000)"
RSQ_CLOSE_60,s2,"Rsquare(C̃,60)","dropped_dedup(anchor=RSQ_CF_60, rho=1.000000)"
RSQ_HIGH_10,s2,"Rsquare(H̃,10)",kept
RSQ_HIGH_20,s2,"Rsquare(H̃,20)",kept
RSQ_HIGH_3,s2,"Rsquare(H̃,3)",kept
RSQ_HIGH_30,s2,"Rsquare(H̃,30)",kept
RSQ_HIGH_5,s2,"Rsquare(H̃,5)",kept
RSQ_HIGH_60,s2,"Rsquare(H̃,60)",kept
RSQ_HLR_10,s2,"Rsquare(H/L,10)",kept
RSQ_HLR_20,s2,"Rsquare(H/L,20)",kept
RSQ_HLR_3,s2,"Rsquare(H/L,3)",kept
RSQ_HLR_30,s2,"Rsquare(H/L,30)",kept
RSQ_HLR_5,s2,"Rsquare(H/L,5)",kept
RSQ_HLR_60,s2,"Rsquare(H/L,60)",kept
RSQ_LOGV_10,s2,"Rsquare(log(V+1),10)",kept
RSQ_LOGV_20,s2,"Rsquare(log(V+1),20)",kept
RSQ_LOGV_3,s2,"Rsquare(log(V+1),3)",kept
RSQ_LOGV_30,s2,"Rsquare(log(V+1),30)",kept
RSQ_LOGV_5,s2,"Rsquare(log(V+1),5)",kept
RSQ_LOGV_60,s2,"Rsquare(log(V+1),60)",kept
RSQ_LOW_10,s2,"Rsquare(L̃,10)",kept
RSQ_LOW_20,s2,"Rsquare(L̃,20)",kept
RSQ_LOW_3,s2,"Rsquare(L̃,3)",kept
RSQ_LOW_30,s2,"Rsquare(L̃,30)",kept
RSQ_LOW_5,s2,"Rsquare(L̃,5)",kept
RSQ_LOW_60,s2,"Rsquare(L̃,60)",kept
RSQ_OPEN_10,s2,"Rsquare(Õ,10)",kept
RSQ_OPEN_20,s2,"Rsquare(Õ,20)",kept
RSQ_OPEN_3,s2,"Rsquare(Õ,3)",kept
RSQ_OPEN_30,s2,"Rsquare(Õ,30)",kept
RSQ_OPEN_5,s2,"Rsquare(Õ,5)",kept
RSQ_OPEN_60,s2,"Rsquare(Õ,60)",kept
RSQ_RETID_10,s2,"Rsquare(C/O-1,10)",kept
RSQ_RETID_20,s2,"Rsquare(C/O-1,20)",kept
RSQ_RETID_3,s2,"Rsquare(C/O-1,3)",kept
RSQ_RETID_30,s2,"Rsquare(C/O-1,30)",kept
RSQ_RETID_5,s2,"Rsquare(C/O-1,5)",kept
RSQ_RETID_60,s2,"Rsquare(C/O-1,60)",kept
RSQ_RETON_10,s2,"Rsquare(O/PC-1,10)",kept
RSQ_RETON_20,s2,"Rsquare(O/PC-1,20)",kept
RSQ_RETON_3,s2,"Rsquare(O/PC-1,3)",kept
RSQ_RETON_30,s2,"Rsquare(O/PC-1,30)",kept
RSQ_RETON_5,s2,"Rsquare(O/PC-1,5)",kept
RSQ_RETON_60,s2,"Rsquare(O/PC-1,60)",kept
RSQ_R_10,s2,"Rsquare(pct_chg/100,10)",kept
RSQ_R_20,s2,"Rsquare(pct_chg/100,20)",kept
RSQ_R_3,s2,"Rsquare(pct_chg/100,3)",kept
RSQ_R_30,s2,"Rsquare(pct_chg/100,30)",kept
RSQ_R_5,s2,"Rsquare(pct_chg/100,5)",kept
RSQ_R_60,s2,"Rsquare(pct_chg/100,60)",kept
RSQ_VWAP_10,s2,"Rsquare(A/V,10)",kept
RSQ_VWAP_20,s2,"Rsquare(A/V,20)",kept
RSQ_VWAP_3,s2,"Rsquare(A/V,3)",kept
RSQ_VWAP_30,s2,"Rsquare(A/V,30)",kept
RSQ_VWAP_5,s2,"Rsquare(A/V,5)",kept
RSQ_VWAP_60,s2,"Rsquare(A/V,60)",kept
RSQ_V_10,s2,"Rsquare(V,10)",kept
RSQ_V_20,s2,"Rsquare(V,20)",kept
RSQ_V_3,s2,"Rsquare(V,3)",kept
RSQ_V_30,s2,"Rsquare(V,30)",kept
RSQ_V_5,s2,"Rsquare(V,5)",kept
RSQ_V_60,s2,"Rsquare(V,60)",kept
RSV9,s1,"技术指标｜(C~-Min(L~,9))/(Max(H~,9)-Min(L~,9))",kept
RVC20,s1,"量价相关｜Corr(R, V/shift(V,1)-1, 20)",kept
SJV60,s1,"波动结构｜Sum(R^2*1[R>th],60)-Sum(R^2*1[R<-th],60), th=2*Std(R,60)",kept
SKEW60,s1,"高阶矩｜Skew(R,60)",kept
SKEW_A_10,s2,"Skew(A,10)",kept
SKEW_A_20,s2,"Skew(A,20)",kept
SKEW_A_3,s2,"Skew(A,3)",kept
SKEW_A_30,s2,"Skew(A,30)",kept
SKEW_A_5,s2,"Skew(A,5)",kept
SKEW_A_60,s2,"Skew(A,60)",kept
SKEW_CF_10,s2,"Skew(CF,10)",kept
SKEW_CF_20,s2,"Skew(CF,20)",kept
SKEW_CF_3,s2,"Skew(CF,3)",kept
SKEW_CF_30,s2,"Skew(CF,30)",kept
SKEW_CF_5,s2,"Skew(CF,5)",kept
SKEW_CF_60,s2,"Skew(CF,60)",kept
SKEW_CLOSE_10,s2,"Skew(C̃,10)","dropped_dedup(anchor=SKEW_CF_10, rho=1.000000)"
SKEW_CLOSE_20,s2,"Skew(C̃,20)","dropped_dedup(anchor=SKEW_CF_20, rho=1.000000)"
SKEW_CLOSE_3,s2,"Skew(C̃,3)","dropped_dedup(anchor=SKEW_CF_3, rho=1.000000)"
SKEW_CLOSE_30,s2,"Skew(C̃,30)","dropped_dedup(anchor=SKEW_CF_30, rho=1.000000)"
SKEW_CLOSE_5,s2,"Skew(C̃,5)","dropped_dedup(anchor=SKEW_CF_5, rho=1.000000)"
SKEW_CLOSE_60,s2,"Skew(C̃,60)","dropped_dedup(anchor=SKEW_CF_60, rho=1.000000)"
SKEW_HIGH_10,s2,"Skew(H̃,10)",kept
SKEW_HIGH_20,s2,"Skew(H̃,20)",kept
SKEW_HIGH_3,s2,"Skew(H̃,3)",kept
SKEW_HIGH_30,s2,"Skew(H̃,30)",kept
SKEW_HIGH_5,s2,"Skew(H̃,5)",kept
SKEW_HIGH_60,s2,"Skew(H̃,60)",kept
SKEW_HLR_10,s2,"Skew(H/L,10)",kept
SKEW_HLR_20,s2,"Skew(H/L,20)",kept
SKEW_HLR_3,s2,"Skew(H/L,3)",kept
SKEW_HLR_30,s2,"Skew(H/L,30)",kept
SKEW_HLR_5,s2,"Skew(H/L,5)",kept
SKEW_HLR_60,s2,"Skew(H/L,60)",kept
SKEW_LOGV_10,s2,"Skew(log(V+1),10)",kept
SKEW_LOGV_20,s2,"Skew(log(V+1),20)",kept
SKEW_LOGV_3,s2,"Skew(log(V+1),3)",kept
SKEW_LOGV_30,s2,"Skew(log(V+1),30)",kept
SKEW_LOGV_5,s2,"Skew(log(V+1),5)",kept
SKEW_LOGV_60,s2,"Skew(log(V+1),60)",kept
SKEW_LOW_10,s2,"Skew(L̃,10)",kept
SKEW_LOW_20,s2,"Skew(L̃,20)",kept
SKEW_LOW_3,s2,"Skew(L̃,3)",kept
SKEW_LOW_30,s2,"Skew(L̃,30)",kept
SKEW_LOW_5,s2,"Skew(L̃,5)",kept
SKEW_LOW_60,s2,"Skew(L̃,60)",kept
SKEW_OPEN_10,s2,"Skew(Õ,10)",kept
SKEW_OPEN_20,s2,"Skew(Õ,20)",kept
SKEW_OPEN_3,s2,"Skew(Õ,3)",kept
SKEW_OPEN_30,s2,"Skew(Õ,30)",kept
SKEW_OPEN_5,s2,"Skew(Õ,5)",kept
SKEW_OPEN_60,s2,"Skew(Õ,60)",kept
SKEW_RETID_10,s2,"Skew(C/O-1,10)",kept
SKEW_RETID_20,s2,"Skew(C/O-1,20)",kept
SKEW_RETID_3,s2,"Skew(C/O-1,3)",kept
SKEW_RETID_30,s2,"Skew(C/O-1,30)",kept
SKEW_RETID_5,s2,"Skew(C/O-1,5)",kept
SKEW_RETID_60,s2,"Skew(C/O-1,60)",kept
SKEW_RETON_10,s2,"Skew(O/PC-1,10)",kept
SKEW_RETON_20,s2,"Skew(O/PC-1,20)",kept
SKEW_RETON_3,s2,"Skew(O/PC-1,3)",kept
SKEW_RETON_30,s2,"Skew(O/PC-1,30)",kept
SKEW_RETON_5,s2,"Skew(O/PC-1,5)",kept
SKEW_RETON_60,s2,"Skew(O/PC-1,60)",kept
SKEW_R_10,s2,"Skew(pct_chg/100,10)",kept
SKEW_R_20,s2,"Skew(pct_chg/100,20)",kept
SKEW_R_3,s2,"Skew(pct_chg/100,3)",kept
SKEW_R_30,s2,"Skew(pct_chg/100,30)",kept
SKEW_R_5,s2,"Skew(pct_chg/100,5)",kept
SKEW_R_60,s2,"Skew(pct_chg/100,60)","dropped_dedup(anchor=SKEW60, rho=1.000000)"
SKEW_VWAP_10,s2,"Skew(A/V,10)",kept
SKEW_VWAP_20,s2,"Skew(A/V,20)",kept
SKEW_VWAP_3,s2,"Skew(A/V,3)",kept
SKEW_VWAP_30,s2,"Skew(A/V,30)",kept
SKEW_VWAP_5,s2,"Skew(A/V,5)",kept
SKEW_VWAP_60,s2,"Skew(A/V,60)",kept
SKEW_V_10,s2,"Skew(V,10)",kept
SKEW_V_20,s2,"Skew(V,20)",kept
SKEW_V_3,s2,"Skew(V,3)",kept
SKEW_V_30,s2,"Skew(V,30)",kept
SKEW_V_5,s2,"Skew(V,5)",kept
SKEW_V_60,s2,"Skew(V,60)",kept
SLOPE_A_10,s2,"Slope(A,10)/(Mean+1)",kept
SLOPE_A_20,s2,"Slope(A,20)/(Mean+1)",kept
SLOPE_A_3,s2,"Slope(A,3)/(Mean+1)",kept
SLOPE_A_30,s2,"Slope(A,30)/(Mean+1)",kept
SLOPE_A_5,s2,"Slope(A,5)/(Mean+1)",kept
SLOPE_A_60,s2,"Slope(A,60)/(Mean+1)",kept
SLOPE_CF_10,s2,"Slope(CF,10)/C̃",kept
SLOPE_CF_20,s2,"Slope(CF,20)/C̃",kept
SLOPE_CF_3,s2,"Slope(CF,3)/C̃",kept
SLOPE_CF_30,s2,"Slope(CF,30)/C̃",kept
SLOPE_CF_5,s2,"Slope(CF,5)/C̃","dropped_dedup(anchor=PRICE_TREND5, rho=1.000000)"
SLOPE_CF_60,s2,"Slope(CF,60)/C̃",kept
SLOPE_CLOSE_10,s2,"Slope(C̃,10)/C̃","dropped_dedup(anchor=SLOPE_CF_10, rho=1.000000)"
SLOPE_CLOSE_20,s2,"Slope(C̃,20)/C̃","dropped_dedup(anchor=SLOPE_CF_20, rho=1.000000)"
SLOPE_CLOSE_3,s2,"Slope(C̃,3)/C̃","dropped_dedup(anchor=SLOPE_CF_3, rho=1.000000)"
SLOPE_CLOSE_30,s2,"Slope(C̃,30)/C̃","dropped_dedup(anchor=SLOPE_CF_30, rho=1.000000)"
SLOPE_CLOSE_5,s2,"Slope(C̃,5)/C̃","dropped_dedup(anchor=PRICE_TREND5, rho=1.000000)"
SLOPE_CLOSE_60,s2,"Slope(C̃,60)/C̃","dropped_dedup(anchor=SLOPE_CF_60, rho=1.000000)"
SLOPE_HIGH_10,s2,"Slope(H̃,10)/C̃",kept
SLOPE_HIGH_20,s2,"Slope(H̃,20)/C̃",kept
SLOPE_HIGH_3,s2,"Slope(H̃,3)/C̃",kept
SLOPE_HIGH_30,s2,"Slope(H̃,30)/C̃",kept
SLOPE_HIGH_5,s2,"Slope(H̃,5)/C̃",kept
SLOPE_HIGH_60,s2,"Slope(H̃,60)/C̃","dropped_dedup(anchor=SLOPE_CF_60, rho=0.999326)"
SLOPE_HLR_10,s2,"Slope(H/L,10)",kept
SLOPE_HLR_20,s2,"Slope(H/L,20)",kept
SLOPE_HLR_3,s2,"Slope(H/L,3)",kept
SLOPE_HLR_30,s2,"Slope(H/L,30)",kept
SLOPE_HLR_5,s2,"Slope(H/L,5)",kept
SLOPE_HLR_60,s2,"Slope(H/L,60)",kept
SLOPE_LOGV_10,s2,"Slope(log(V+1),10)",kept
SLOPE_LOGV_20,s2,"Slope(log(V+1),20)",kept
SLOPE_LOGV_3,s2,"Slope(log(V+1),3)",kept
SLOPE_LOGV_30,s2,"Slope(log(V+1),30)",kept
SLOPE_LOGV_5,s2,"Slope(log(V+1),5)",kept
SLOPE_LOGV_60,s2,"Slope(log(V+1),60)",kept
SLOPE_LOW_10,s2,"Slope(L̃,10)/C̃",kept
SLOPE_LOW_20,s2,"Slope(L̃,20)/C̃",kept
SLOPE_LOW_3,s2,"Slope(L̃,3)/C̃",kept
SLOPE_LOW_30,s2,"Slope(L̃,30)/C̃",kept
SLOPE_LOW_5,s2,"Slope(L̃,5)/C̃",kept
SLOPE_LOW_60,s2,"Slope(L̃,60)/C̃","dropped_dedup(anchor=SLOPE_CF_60, rho=0.999276)"
SLOPE_OPEN_10,s2,"Slope(Õ,10)/C̃",kept
SLOPE_OPEN_20,s2,"Slope(Õ,20)/C̃",kept
SLOPE_OPEN_3,s2,"Slope(Õ,3)/C̃",kept
SLOPE_OPEN_30,s2,"Slope(Õ,30)/C̃",kept
SLOPE_OPEN_5,s2,"Slope(Õ,5)/C̃",kept
SLOPE_OPEN_60,s2,"Slope(Õ,60)/C̃","dropped_dedup(anchor=SLOPE_CF_60, rho=0.999301)"
SLOPE_RETID_10,s2,"Slope(C/O-1,10)",kept
SLOPE_RETID_20,s2,"Slope(C/O-1,20)",kept
SLOPE_RETID_3,s2,"Slope(C/O-1,3)",kept
SLOPE_RETID_30,s2,"Slope(C/O-1,30)",kept
SLOPE_RETID_5,s2,"Slope(C/O-1,5)",kept
SLOPE_RETID_60,s2,"Slope(C/O-1,60)",kept
SLOPE_RETON_10,s2,"Slope(O/PC-1,10)",kept
SLOPE_RETON_20,s2,"Slope(O/PC-1,20)",kept
SLOPE_RETON_3,s2,"Slope(O/PC-1,3)",kept
SLOPE_RETON_30,s2,"Slope(O/PC-1,30)",kept
SLOPE_RETON_5,s2,"Slope(O/PC-1,5)",kept
SLOPE_RETON_60,s2,"Slope(O/PC-1,60)",kept
SLOPE_R_10,s2,"Slope(pct_chg/100,10)",kept
SLOPE_R_20,s2,"Slope(pct_chg/100,20)",kept
SLOPE_R_3,s2,"Slope(pct_chg/100,3)",kept
SLOPE_R_30,s2,"Slope(pct_chg/100,30)",kept
SLOPE_R_5,s2,"Slope(pct_chg/100,5)",kept
SLOPE_R_60,s2,"Slope(pct_chg/100,60)","dropped_dedup(anchor=SLOPE_RETON_60, rho=0.999224)"
SLOPE_VWAP_10,s2,"Slope(A/V,10)/C",kept
SLOPE_VWAP_20,s2,"Slope(A/V,20)/C",kept
SLOPE_VWAP_3,s2,"Slope(A/V,3)/C",kept
SLOPE_VWAP_30,s2,"Slope(A/V,30)/C",kept
SLOPE_VWAP_5,s2,"Slope(A/V,5)/C",kept
SLOPE_VWAP_60,s2,"Slope(A/V,60)/C",kept
SLOPE_V_10,s2,"Slope(V,10)/(Mean+1)",kept
SLOPE_V_20,s2,"Slope(V,20)/(Mean+1)",kept
SLOPE_V_3,s2,"Slope(V,3)/(Mean+1)",kept
SLOPE_V_30,s2,"Slope(V,30)/(Mean+1)",kept
SLOPE_V_5,s2,"Slope(V,5)/(Mean+1)",kept
SLOPE_V_60,s2,"Slope(V,60)/(Mean+1)",kept
SNAP_H,s2,SNAP_H,kept
SNAP_L,s2,SNAP_L,kept
SNAP_O,s2,SNAP_O,kept
SNAP_VWAP,s2,SNAP_VWAP,kept
SR_RATIO20,s1,"位置结构｜Mean(H~,20)/Mean(L~,20) (RSRS 思路)",kept
STD_A_10,s2,"Std(A,10)/(Mean+1)",kept
STD_A_20,s2,"Std(A,20)/(Mean+1)",kept
STD_A_3,s2,"Std(A,3)/(Mean+1)",kept
STD_A_30,s2,"Std(A,30)/(Mean+1)",kept
STD_A_5,s2,"Std(A,5)/(Mean+1)",kept
STD_A_60,s2,"Std(A,60)/(Mean+1)",kept
STD_CF_10,s2,"Std(CF,10)/C̃",kept
STD_CF_20,s2,"Std(CF,20)/C̃",kept
STD_CF_3,s2,"Std(CF,3)/C̃",kept
STD_CF_30,s2,"Std(CF,30)/C̃",kept
STD_CF_5,s2,"Std(CF,5)/C̃",kept
STD_CF_60,s2,"Std(CF,60)/C̃",kept
STD_CLOSE_10,s2,"Std(C̃,10)/C̃","dropped_dedup(anchor=STD_CF_10, rho=1.000000)"
STD_CLOSE_20,s2,"Std(C̃,20)/C̃","dropped_dedup(anchor=STD_CF_20, rho=1.000000)"
STD_CLOSE_3,s2,"Std(C̃,3)/C̃","dropped_dedup(anchor=STD_CF_3, rho=1.000000)"
STD_CLOSE_30,s2,"Std(C̃,30)/C̃","dropped_dedup(anchor=STD_CF_30, rho=1.000000)"
STD_CLOSE_5,s2,"Std(C̃,5)/C̃","dropped_dedup(anchor=STD_CF_5, rho=1.000000)"
